Start,Finish,Distance (mi),Flights Climbed (count),Steps (count)
26-Apr-2015 02:00,26-Apr-2015 03:00,0.0,0.0,0.0
26-Apr-2015 03:00,26-Apr-2015 04:00,0.0,0.0,0.0
26-Apr-2015 04:00,26-Apr-2015 05:00,0.0,0.0,0.0
26-Apr-2015 05:00,26-Apr-2015 06:00,0.0,0.0,0.0
26-Apr-2015 06:00,26-Apr-2015 07:00,0.0,0.0,0.0
26-Apr-2015 07:00,26-Apr-2015 08:00,0.0,0.0,0.0
26-Apr-2015 08:00,26-Apr-2015 09:00,0.0,0.0,0.0
26-Apr-2015 09:00,26-Apr-2015 10:00,0.0107932176091596,0.0,24.0
26-Apr-2015 10:00,26-Apr-2015 11:00,0.00425017895491928,0.0,12.0
26-Apr-2015 11:00,26-Apr-2015 12:00,0.990889107307633,0.0,2140.0
26-Apr-2015 12:00,26-Apr-2015 13:00,0.365515779369827,1.0,803.0
26-Apr-2015 13:00,26-Apr-2015 14:00,0.131931940463266,0.0,315.0
26-Apr-2015 14:00,26-Apr-2015 15:00,0.713602933800322,3.0,1475.0
26-Apr-2015 15:00,26-Apr-2015 16:00,0.0853271087152508,1.0,177.072959507748
26-Apr-2015 16:00,26-Apr-2015 17:00,1.52971324602439,2.0,3140.92704049225
26-Apr-2015 17:00,26-Apr-2015 18:00,1.40087425374902,0.0,2859.0
26-Apr-2015 18:00,26-Apr-2015 19:00,0.0,0.0,0.0
26-Apr-2015 19:00,26-Apr-2015 20:00,1.36697922837117,0.0,2823.6611652899
26-Apr-2015 20:00,26-Apr-2015 21:00,0.34577516294118,0.0,701.338834710104
26-Apr-2015 21:00,26-Apr-2015 22:00,0.015069661279583,0.0,33.0
26-Apr-2015 22:00,26-Apr-2015 23:00,0.0,0.0,0.0
26-Apr-2015 23:00,27-Apr-2015 00:00,0.0,0.0,0.0
27-Apr-2015 00:00,27-Apr-2015 01:00,0.0,0.0,0.0
27-Apr-2015 01:00,27-Apr-2015 02:00,0.0,0.0,0.0
27-Apr-2015 02:00,27-Apr-2015 03:00,0.0,0.0,0.0
27-Apr-2015 03:00,27-Apr-2015 04:00,0.0,0.0,0.0
27-Apr-2015 04:00,27-Apr-2015 05:00,0.0,0.0,0.0
27-Apr-2015 05:00,27-Apr-2015 06:00,0.0,0.0,0.0
27-Apr-2015 06:00,27-Apr-2015 07:00,0.0,0.0,0.0
27-Apr-2015 07:00,27-Apr-2015 08:00,0.0,0.0,0.0
27-Apr-2015 08:00,27-Apr-2015 09:00,0.0,0.0,0.0
27-Apr-2015 09:00,27-Apr-2015 10:00,1.38746162419594,2.0,2896.64701028784
27-Apr-2015 10:00,27-Apr-2015 11:00,0.324628656880245,1.0,643.352989712156
27-Apr-2015 11:00,27-Apr-2015 12:00,0.126872805747895,0.0,258.0
27-Apr-2015 12:00,27-Apr-2015 13:00,0.098770938137336,0.0,211.0
27-Apr-2015 13:00,27-Apr-2015 14:00,0.653064475196724,0.0,1235.0
27-Apr-2015 14:00,27-Apr-2015 15:00,0.486616400796137,1.0,998.0
27-Apr-2015 15:00,27-Apr-2015 16:00,0.164583153393134,0.0,347.0
27-Apr-2015 16:00,27-Apr-2015 17:00,0.0439162783184537,0.0,96.0
27-Apr-2015 17:00,27-Apr-2015 18:00,0.594103855492338,0.0,1255.59926032499
27-Apr-2015 18:00,27-Apr-2015 19:00,0.538398852691523,2.0,1113.40073967501
27-Apr-2015 19:00,27-Apr-2015 20:00,0.285120102396647,0.0,573.0
27-Apr-2015 20:00,27-Apr-2015 21:00,0.68868749262935,1.0,1382.0
27-Apr-2015 21:00,27-Apr-2015 22:00,0.277875555232523,0.0,626.26304860342
27-Apr-2015 22:00,27-Apr-2015 23:00,0.0481121201151832,0.0,106.73695139658
27-Apr-2015 23:00,28-Apr-2015 00:00,0.0,0.0,0.0
28-Apr-2015 00:00,28-Apr-2015 01:00,0.0,0.0,0.0
28-Apr-2015 01:00,28-Apr-2015 02:00,0.0,0.0,0.0
28-Apr-2015 02:00,28-Apr-2015 03:00,0.0,0.0,0.0
28-Apr-2015 03:00,28-Apr-2015 04:00,0.0,0.0,0.0
28-Apr-2015 04:00,28-Apr-2015 05:00,0.0,0.0,0.0
28-Apr-2015 05:00,28-Apr-2015 06:00,0.0,0.0,0.0
28-Apr-2015 06:00,28-Apr-2015 07:00,0.0,0.0,0.0
28-Apr-2015 07:00,28-Apr-2015 08:00,0.0,0.0,0.0
28-Apr-2015 08:00,28-Apr-2015 09:00,0.0365464948603042,0.0,83.1815494730309
28-Apr-2015 09:00,28-Apr-2015 10:00,1.80716686216359,2.0,3828.81845052697
28-Apr-2015 10:00,28-Apr-2015 11:00,0.148498938084489,0.0,318.0
28-Apr-2015 11:00,28-Apr-2015 12:00,0.0599436632849458,0.0,122.0
28-Apr-2015 12:00,28-Apr-2015 13:00,0.768857623610726,0.0,1551.0
28-Apr-2015 13:00,28-Apr-2015 14:00,0.0971030196196104,0.0,221.0
28-Apr-2015 14:00,28-Apr-2015 15:00,0.194490359758473,0.0,415.0
28-Apr-2015 15:00,28-Apr-2015 16:00,0.259895755538465,0.0,556.0
28-Apr-2015 16:00,28-Apr-2015 17:00,0.0102091286884551,0.0,22.0
28-Apr-2015 17:00,28-Apr-2015 18:00,0.0610329071343442,0.0,129.0
28-Apr-2015 18:00,28-Apr-2015 19:00,0.507054533859313,0.0,1088.0
28-Apr-2015 19:00,28-Apr-2015 20:00,0.415542931073497,0.0,854.738745808438
28-Apr-2015 20:00,28-Apr-2015 21:00,0.434438799942163,1.0,905.261254191562
28-Apr-2015 21:00,28-Apr-2015 22:00,0.285719276497108,0.0,642.0
28-Apr-2015 22:00,28-Apr-2015 23:00,0.0189981357147131,0.0,44.0
28-Apr-2015 23:00,29-Apr-2015 00:00,0.0,0.0,0.0
29-Apr-2015 00:00,29-Apr-2015 01:00,0.0,0.0,0.0
29-Apr-2015 01:00,29-Apr-2015 02:00,0.0,0.0,0.0
29-Apr-2015 02:00,29-Apr-2015 03:00,0.0,0.0,0.0
29-Apr-2015 03:00,29-Apr-2015 04:00,0.0,0.0,0.0
29-Apr-2015 04:00,29-Apr-2015 05:00,0.0,0.0,0.0
29-Apr-2015 05:00,29-Apr-2015 06:00,0.0,0.0,0.0
29-Apr-2015 06:00,29-Apr-2015 07:00,0.0,0.0,0.0
29-Apr-2015 07:00,29-Apr-2015 08:00,0.0,0.0,0.0
29-Apr-2015 08:00,29-Apr-2015 09:00,0.0,0.0,0.0
29-Apr-2015 09:00,29-Apr-2015 10:00,1.4552828690891,1.0,3002.0
29-Apr-2015 10:00,29-Apr-2015 11:00,0.268323409482196,0.0,516.0
29-Apr-2015 11:00,29-Apr-2015 12:00,0.0480646094774881,0.0,114.0
29-Apr-2015 12:00,29-Apr-2015 13:00,0.276677622266333,0.0,583.0
29-Apr-2015 13:00,29-Apr-2015 14:00,0.16271526590353,0.0,326.0
29-Apr-2015 14:00,29-Apr-2015 15:00,1.3513545901008,0.0,2760.0
29-Apr-2015 15:00,29-Apr-2015 16:00,0.316958210543392,2.0,672.0
29-Apr-2015 16:00,29-Apr-2015 17:00,0.00706499045573559,0.0,17.0
29-Apr-2015 17:00,29-Apr-2015 18:00,0.479062307905666,0.0,1035.0
29-Apr-2015 18:00,29-Apr-2015 19:00,0.871253674468288,1.0,1770.0
29-Apr-2015 19:00,29-Apr-2015 20:00,1.23904996452844,0.0,2562.0
29-Apr-2015 20:00,29-Apr-2015 21:00,0.0,0.0,0.0
29-Apr-2015 21:00,29-Apr-2015 22:00,0.300044786039269,0.0,650.077899801472
29-Apr-2015 22:00,29-Apr-2015 23:00,0.198802931026427,0.0,452.922100198528
29-Apr-2015 23:00,30-Apr-2015 00:00,0.0,0.0,0.0
30-Apr-2015 00:00,30-Apr-2015 01:00,0.0,0.0,0.0
30-Apr-2015 01:00,30-Apr-2015 02:00,0.0,0.0,0.0
30-Apr-2015 02:00,30-Apr-2015 03:00,0.0,0.0,0.0
30-Apr-2015 03:00,30-Apr-2015 04:00,0.0,0.0,0.0
30-Apr-2015 04:00,30-Apr-2015 05:00,0.0,0.0,0.0
30-Apr-2015 05:00,30-Apr-2015 06:00,0.0,0.0,0.0
30-Apr-2015 06:00,30-Apr-2015 07:00,0.0,0.0,0.0
30-Apr-2015 07:00,30-Apr-2015 08:00,0.0,0.0,0.0
30-Apr-2015 08:00,30-Apr-2015 09:00,0.0,0.0,0.0
30-Apr-2015 09:00,30-Apr-2015 10:00,1.06632796364887,2.0,2276.0
30-Apr-2015 10:00,30-Apr-2015 11:00,0.134802811220018,0.0,300.0
30-Apr-2015 11:00,30-Apr-2015 12:00,0.09684762366538,0.0,212.0
30-Apr-2015 12:00,30-Apr-2015 13:00,0.143722704499892,0.0,310.0
30-Apr-2015 13:00,30-Apr-2015 14:00,0.275921001107616,0.0,577.0
30-Apr-2015 14:00,30-Apr-2015 15:00,0.409791228315985,1.0,818.0
30-Apr-2015 15:00,30-Apr-2015 16:00,0.183803093154295,0.0,397.423644823748
30-Apr-2015 16:00,30-Apr-2015 17:00,0.385681970544021,0.0,811.576355176252
30-Apr-2015 17:00,30-Apr-2015 18:00,0.318169101966637,0.0,658.0
30-Apr-2015 18:00,30-Apr-2015 19:00,0.342763444952468,0.0,718.0
30-Apr-2015 19:00,30-Apr-2015 20:00,0.0,0.0,0.0
30-Apr-2015 20:00,30-Apr-2015 21:00,0.12133907021512,0.0,252.089231855153
30-Apr-2015 21:00,30-Apr-2015 22:00,2.50984775116566,4.0,4967.69625796558
30-Apr-2015 22:00,30-Apr-2015 23:00,0.0607667361151853,1.0,122.214510179271
30-Apr-2015 23:00,01-May-2015 00:00,0.0,0.0,0.0
01-May-2015 00:00,01-May-2015 01:00,0.0,0.0,0.0
01-May-2015 01:00,01-May-2015 02:00,0.0,0.0,0.0
01-May-2015 02:00,01-May-2015 03:00,0.0,0.0,0.0
01-May-2015 03:00,01-May-2015 04:00,0.0,0.0,0.0
01-May-2015 04:00,01-May-2015 05:00,0.0,0.0,0.0
01-May-2015 05:00,01-May-2015 06:00,0.0,0.0,0.0
01-May-2015 06:00,01-May-2015 07:00,0.0,0.0,0.0
01-May-2015 07:00,01-May-2015 08:00,0.0,0.0,0.0
01-May-2015 08:00,01-May-2015 09:00,0.0661144279983708,0.0,142.0
01-May-2015 09:00,01-May-2015 10:00,0.674529332491758,2.0,1344.0
01-May-2015 10:00,01-May-2015 11:00,0.0,0.0,0.0
01-May-2015 11:00,01-May-2015 12:00,0.111082599262019,0.0,243.0
01-May-2015 12:00,01-May-2015 13:00,0.294297805215427,0.0,613.0
01-May-2015 13:00,01-May-2015 14:00,0.267159093787795,0.0,564.0
01-May-2015 14:00,01-May-2015 15:00,0.128782958193762,0.0,276.689195805984
01-May-2015 15:00,01-May-2015 16:00,0.164070779161559,1.0,347.310804194016
01-May-2015 16:00,01-May-2015 17:00,0.634570284782498,1.0,1331.0
01-May-2015 17:00,01-May-2015 18:00,0.658020963666485,1.0,1349.0
01-May-2015 18:00,01-May-2015 19:00,0.503014181701232,0.0,1058.0
01-May-2015 19:00,01-May-2015 20:00,1.21569637271101,5.0,2419.0
01-May-2015 20:00,01-May-2015 21:00,0.615043807267444,0.0,1322.0
01-May-2015 21:00,01-May-2015 22:00,0.423508508848124,3.0,919.0
01-May-2015 22:00,01-May-2015 23:00,0.0,0.0,0.0
01-May-2015 23:00,02-May-2015 00:00,0.0,0.0,0.0
02-May-2015 00:00,02-May-2015 01:00,0.0,0.0,0.0
02-May-2015 01:00,02-May-2015 02:00,0.0,0.0,0.0
02-May-2015 02:00,02-May-2015 03:00,0.0,0.0,0.0
02-May-2015 03:00,02-May-2015 04:00,0.0,0.0,0.0
02-May-2015 04:00,02-May-2015 05:00,0.0,0.0,0.0
02-May-2015 05:00,02-May-2015 06:00,0.0,0.0,0.0
02-May-2015 06:00,02-May-2015 07:00,0.0,0.0,0.0
02-May-2015 07:00,02-May-2015 08:00,0.0,0.0,0.0
02-May-2015 08:00,02-May-2015 09:00,0.00597079765342138,0.0,14.1277777444987
02-May-2015 09:00,02-May-2015 10:00,2.24046510265216,2.0,4373.8722222555
02-May-2015 10:00,02-May-2015 11:00,0.0681310723683726,0.0,147.0
